position,title,source/name,source/icon,link,thumbnail,thumbnail_small,date,iso_date,source/authors/0
68,Melipeuco: Rescatan a puma atrapada en un huache,Mestizos Magazine,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.mestizos.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.mestizos.cl/actualidad-animal/2025/05/20/melipeuco-rescatan-a-puma-atrapada-en-un-huache.html,https://img.mestizos.cl/upload/2025/05/17161D514C43416D141F0F56524940741F1319185344417012-2000x1125.jpeg,https://news.google.com/api/attachments/CC8iI0NnNXlRVjlyYUZCbFFXMUJVVzFFVFJDZkF4ampCU2dLTWdB,"05/20/2025, 07:00 AM, +0000 UTC",2025-05-20T07:00:00Z,
69,Encuentran puma descuartizado en las Torres del Paine,latribuna.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.latribuna.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.latribuna.cl/medio-ambiente/2025/04/24/encuentran-puma-descuartizado-en-las-torres-del-paine.html,https://img.latribuna.cl/upload/2025/04/17161D514C43406D17120F56514947731F141E18534A43781C17-2000x1125.jpg,https://news.google.com/api/attachments/CC8iJ0NnNUZPWFo0V1dvNFdWSTJhV0pEVFJDZkF4ampCU2dLTWdNTm9CQQ,"04/24/2025, 07:00 AM, +0000 UTC",2025-04-24T07:00:00Z,
70,Avistamiento de puma en Valle de la Piedra: expertos analizan comportamiento de fauna silvestre,TVU | Televisión Universidad de Concepción,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.tvu.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.tvu.cl/prensa/tvu-noticias/2023/12/05/avistamiento-de-puma-en-valle-de-la-piedra-expertos-analizan-comportamiento-de-fauna-silvestre.html,https://assets.tvu.cl/2023/12/pag-9-puma-foto-sag-850x500-850x400.jpeg,https://news.google.com/api/attachments/CC8iK0NnNXFWMGQ0ZERWamFERTVlRGxMVFJDYUFSakhBaWdCTWdZVkpaeElsZ28,"12/05/2023, 08:00 AM, +0000 UTC",2023-12-05T08:00:00Z,
71,Alertan por avistamiento de puma en zona urbana de San Agustín Tlaxiaca,La Silla Rota,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://lasillarota.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://lasillarota.com/hidalgo/local/2025/10/29/alertan-por-avistamiento-de-puma-en-zona-urbana-de-san-agustin-tlaxiaca-565341.html,https://lasillarota.com/u/fotografias/m/2025/10/29/f618x335-800756_830349_5950.jpeg,https://news.google.com/api/attachments/CC8iI0NnNUlhR0pIUkdZdGMwYzVWVGxaVFJEUEFoanFCQ2dLTWdB,"10/29/2025, 07:00 AM, +0000 UTC",2025-10-29T07:00:00Z,
72,Avistamiento de puma concolor en Loreto desata ola de elogios: “Un instante mágico”,Infobae,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.infobae.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.infobae.com/peru/2025/03/12/avistamiento-de-puma-concolor-en-loreto-desata-ola-de-elogios-un-instante-magico/,https://www.infobae.com/resizer/v2/HL6B4CDYXRGYLGD7XKI2OVROTI.jpg?auth=100addec32515a52378767f834ac55094c009054fab1b284f24c0b9f9534059c&smart=true&width=1200&height=675&quality=85,https://news.google.com/api/attachments/CC8iJ0NnNTRhSHB4VnpCM1ozcFFOblJ0VFJDZkF4ampCU2dLTWdNQlFRZw,"03/11/2025, 07:00 AM, +0000 UTC",2025-03-11T07:00:00Z,
73,SAG monitorea avistamiento de puma en el sector de Ilque en Puerto Montt,RadioSago,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.radiosago.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.radiosago.cl/sag-monitorea-avistamiento-de-puma-en-el-sector-de-ilque-en-puerto-montt/,https://www.radiosago.cl/wp-content/uploads/2020/10/pumaechado2-sel.jpg,https://news.google.com/api/attachments/CC8iK0NnNUlWVXRTVjNBdFpWWllaRWc0VFJERUF4aW5CU2dLTWdhcGs0eU91UVU,"01/15/2025, 08:00 AM, +0000 UTC",2025-01-15T08:00:00Z,
74,Confirman avistamiento de puma en San Agustín Tlaxiaca; autoridades piden extremar precauciones,La Jornada Hidalgo,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://lajornadahidalgo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://lajornadahidalgo.com/confirman-avistamiento-de-puma-en-san-agustin-tlaxiaca-autoridades-piden-extremar-precauciones/,https://lajornadahidalgo.com/resizer/3mHi-JEnF4vs400UsmSBl4k4rpw=/1200x755/filters:format(webp)/https://wp.lajornada-hidalgo.prod.andes.news/wp-content/uploads/2025/10/Avistamiento-de-Puma-en-San-Agustin-Tlaxiaca.jpg,https://news.google.com/api/attachments/CC8iK0NnNUxXbkZqV25CblVYUnRTMkZxVFJDM0F4aTZCU2dLTWdiRmdJWVVNUWM,"10/29/2025, 07:00 AM, +0000 UTC",2025-10-29T07:00:00Z,Ricardo Castillo
75,Cámaras trampa en Parque Nacional Puyehue detectan una sorprendente y desconocida fauna,La Tercera,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.latercera.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.latercera.com/que-pasa/noticia/camaras-trampa-en-parque-nacional-puyehue-detectan-una-sorprendente-y-desconocida-fauna/V6D6XZSYWRF67KN5PBF5QAKPAQ/,https://www.latercera.com/resizer/v2/MHSU223Z7NFA7ACKA4IMPQ7GPQ.jpg?auth=1bc68b92b669218ccb0a730c7f9f61433b0ab59b9145efa57ab4612b15df026b&width=1200&smart=true,https://news.google.com/api/attachments/CC8iI0NnNXlOV2xUTXpKM1dUVmtjVEZvVFJDWUF4anZCU2dLTWdB,"04/04/2023, 07:00 AM, +0000 UTC",2023-04-04T07:00:00Z,Carlos Montes Z
76,Sobre el avistamiento de un Puma (Puma concolor) en límites entre Montebello y el Oriente Antioqueño,Cornare,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.cornare.gov.co&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.cornare.gov.co/noticias-corporativas/sobre-el-avistamiento-de-un-puma-puma-concolor-en-limites-entre-montebello-y-el-oriente-antioqueno/,https://www.cornare.gov.co/wp-content/uploads/2025/04/125A0761-Enhanced-NR.jpg,https://news.google.com/api/attachments/CC8iK0NnNWFWVm8xYWtsWlUzSkdaek5uVFJERUF4aW1CU2dLTWdZZGQ0b3FyZ1k,"04/17/2025, 07:00 AM, +0000 UTC",2025-04-17T07:00:00Z,
77,¿Turismo de pumas?: Los grandes problemas que genera la poca regulación del avistamiento de la fauna en La Patagonia,Publimetro,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.publimetro.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.publimetro.cl/noticias/2023/09/26/turismo-de-pumas-los-grandes-problemas-que-genera-la-poca-regulacion-del-avistamiento-de-la-fauna-en-la-patagonia/,https://www.publimetro.cl/resizer/v2/BNQDKRVVSFG3FFASC6RP3MV744.jpeg?smart=true&auth=6fc3590a7312a7d43c11ab7f223b0f3b3279db1fe21fbfc28c03495115f7ebf7&width=1600&height=900,https://news.google.com/api/attachments/CC8iK0NnNDFlbFoyWmxaQ2JVOUlUR2hZVFJDZkF4ampCU2dLTWdhQmM0cXNzUVk,"09/26/2023, 07:00 AM, +0000 UTC",2023-09-26T07:00:00Z,Carolina Acevedo
78,La Municipalidad de Pirque informa avistamiento de un puma en el sector El Principal,Portal Puente Alto,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.portalpuentealto.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.portalpuentealto.cl/la-municipalidad-de-pirque-informa-avistamiento-de-un-puma-en-el-sector-el-principal/,https://www.portalpuentealto.cl/wp-content/uploads/2025/01/146.jpg,https://news.google.com/api/attachments/CC8iK0NnNWhOR0UxVW1OV1F6ZEJialpwVFJERUF4aW1CU2dLTWdZVmxaVExOUWM,"01/06/2025, 08:00 AM, +0000 UTC",2025-01-06T08:00:00Z,
79,"Familia graba avistamiento de un puma en Hualqui: SAG recomienda ""no darle la espalda""",24horas,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.24horas.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.24horas.cl/regiones/zona-centro/biobio/familia-graba-avistamiento-de-un-puma-en-hualqui-sag,https://www.24horas.cl/24horas/site/artic/20230810/imag/foto_0000000820230810222415/ipiccy_image_27.jpg,https://news.google.com/api/attachments/CC8iJ0NnNUZZemRqYUdGVVpXbGZUR3BhVFJDaUF4amRCU2dLTWdNUmdSQQ,"08/11/2023, 07:00 AM, +0000 UTC",2023-08-11T07:00:00Z,
80,"Puma, huemul, chinchilla y más: Estas son los animales de la fauna chilena que se encuentran en peligro",romantica.cl,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.romantica.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.romantica.cl/nacional/2023/01/04/puma-huemul-chinchilla-y-mas-estas-son-los-animales-de-la-fauna-chilena-que-se-encuentran-en-peligro.html,https://assets.megamediaradios.fm/sites/3/2023/01/Diseno-sin-titulo-90-974x547.png,https://news.google.com/api/attachments/CC8iK0NnNTVaMlpvZUdKdk9FaDZZVkI1VFJDZkF4ampCU2dLTWdZQlVKSllNQVk,"01/04/2023, 08:00 AM, +0000 UTC",2023-01-04T08:00:00Z,
81,Cámaras trampa confirman alta presencia de fauna nativa en el Parque Nacional Puyehue,Gobierno de Chile,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.gob.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.gob.cl/noticias/camaras-trampa-confirman-alta-presencia-de-fauna-nativa-en-el-parque-nacional-puyehue/,https://s3.amazonaws.com/gobcl-prod/filer_public_thumbnails/public_files/Campa%C3%B1as/Corona-Virus/Reportes/carancho-parque-nacional-puyehue.jpg__1440x2000_q70_subsampling-2.jpg,https://news.google.com/api/attachments/CC8iK0NnNXpSbEJGUjNGUlVHNW9aRkJWVFJDaEF4amVCU2dLTWdZQjlZVE55UU0,"03/31/2023, 07:00 AM, +0000 UTC",2023-03-31T07:00:00Z,
82,"En video: tras avistamiento de un puma en zona rural de Antioquia, autoridades emitieron recomendaciones a la población",Infobae,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.infobae.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.infobae.com/colombia/2025/04/25/en-video-tras-avistamiento-de-un-puma-en-zona-rural-de-antioquia-autoridades-emitieron-recomendaciones-a-la-poblacion/,https://www.infobae.com/resizer/v2/N2VHLX3MSJHKXF4OEXA27W6OZE.jpg?auth=8a710327dcd44d7c83e249d666a623d8798ce84db184c7bead731c563643478d&smart=true&width=1200&height=675&quality=85,https://news.google.com/api/attachments/CC8iK0NnNVZPSGxMUm1abmR6WlZVRXB4VFJDZkF4ampCU2dLTWdheGM0NXdyUVk,"04/25/2025, 07:00 AM, +0000 UTC",2025-04-25T07:00:00Z,
83,Captan por primera vez a especie de animal silvestre en Piura: hallazgo histórico para la ciencia peruana,Infobae,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.infobae.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.infobae.com/peru/2025/07/09/captan-por-primera-vez-a-especie-de-animal-silvestre-en-piura-hallazgo-historico-para-la-ciencia-peruana/,https://www.infobae.com/resizer/v2/MVOTT5LKABAKHPUV2O3BGEDOSE.jpg?auth=08f39d59f4deacb06f4d4b295e2f74918b2c3f9e204677f4fb94007fa8c4a8c4&smart=true&width=1200&height=675&quality=85,https://news.google.com/api/attachments/CC8iJ0NnNU5NRTVrUlRaMGRrRk1aa1ZwVFJDZkF4ampCU2dLTWdOVjFCQQ,"07/09/2025, 07:00 AM, +0000 UTC",2025-07-09T07:00:00Z,
84,Reportan avistamiento de un puma en las cercanías de San José de Maipo,Teletrece,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.t13.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.t13.cl/noticia/nacional/reportan-avistamiento-puma-cercanias-san-jose-maipo-01-06-2022,https://s.t13.cl/sites/default/files/styles/manualcrop_1600x800/public/t13/field-imagen/2022-06/1654103418-pumasanjose.jpg.jpeg?itok=GhrgvBOs,https://news.google.com/api/attachments/CC8iK0NnNUhNRk14YTJ0MVExVXhMVE5EVFJDLUF4aXZCU2dLTWdZUlVKcUhKZ2c,"06/01/2022, 07:00 AM, +0000 UTC",2022-06-01T07:00:00Z,
85,Avistamiento de pumas en Trapén alerta a vecinos y autoridades de Puerto Montt,Patagonia Radio,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://patagoniaradio.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://patagoniaradio.cl/avistamiento-de-pumas-en-trapen-alerta-a-vecinos-y-autoridades-de-puerto,https://patagoniaradio.cl/patagonia/site/artic/20240928/imag/foto_0000001820240928085906/madre-y-cachorro-puma.jpg,https://news.google.com/api/attachments/CC8iK0NnNVBja1V3V1RaNU9HMTNjelJhVFJDaEF4amdCU2dLTWdZZEJaU3VqUWM,"09/28/2024, 07:00 AM, +0000 UTC",2024-09-28T07:00:00Z,
86,Lake Dallas: avistamiento de un puma,Telemundo Dallas,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.telemundodallas.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.telemundodallas.com/video/noticias/videos-noticias/lake-dallas-avistamiento-de-un-puma/2468049/,https://media.telemundodallas.com/2024/11/35715703967-1080pnbcstations.jpg?quality=85&strip=all&resize=1200%2C675,https://news.google.com/api/attachments/CC8iK0NnNDJkemhpUjFScmIzTnBiRFpHVFJDZkF4ampCU2dLTWdhZEVZcFFNUVU,"11/08/2024, 08:00 AM, +0000 UTC",2024-11-08T08:00:00Z,
87,Vecinos de Lo Barnechea registran nuevo avistamiento de puma en zona residencial,El Mostrador,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.elmostrador.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elmostrador.cl/noticias/multimedia/2020/07/06/vecinos-de-lo-barneche-registran-nuevo-avistamiento-de-puma-en-zona-residencial/,https://media-front.elmostrador.cl/2020/07/PUMA-AVISTAMIENTO.jpg,https://news.google.com/api/attachments/CC8iK0NnNXBRMFp0V0hnMlN6UnJjMVIyVFJEMUFSaXNBeWdLTWdhQkZKQ3NHUWc,"07/06/2020, 07:00 AM, +0000 UTC",2020-07-06T07:00:00Z,
88,Advierten a residentes de Rocklin sobre avistamiento de un puma en el área,Telemundo Sacramento,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.telemundo33.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.telemundo33.com/noticias/local/avistamiento-puma-recomendaciones-rocklin/2310538/,https://media.telemundo33.com/2019/09/puma-ataque-colorado.jpg?quality=85&strip=all&fit=1200%2C675,https://news.google.com/api/attachments/CC8iK0NnNW9ZM1p3UlVKUFNGVnpaM05zVFJDZkF4ampCU2dLTWdhUlJvQXBKZ00,"09/17/2025, 07:00 AM, +0000 UTC",2025-09-17T07:00:00Z,
89,¿Qué hacer y cómo actuar si aparece un puma en la ruta?,El Destape,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.eldestapeweb.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.eldestapeweb.com/atr/animales/que-hacer-y-como-actuar-si-aparece-un-puma-en-la-ruta--202572917216,https://cdn.eldestapeweb.com/eldestape/072025/1753816789993.webp?cw=720&ch=720&extw=jpeg,https://news.google.com/api/attachments/CC8iK0NnNUpUMWxHYVd4NWNWOVpVMFpSVFJDcUJCaXFCQ2dLTWdZZGhZN011UVU,"07/29/2025, 07:00 AM, +0000 UTC",2025-07-29T07:00:00Z,
90,Alerta por avistamiento de puma en localidad de Calama,Teletrece,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.t13.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.t13.cl/noticia/nacional/alerta-ante-presencia-puma-localidad-calama-15-8-2024,https://s.t13.cl/sites/default/files/styles/manualcrop_1600x800/public/t13/field-imagen/2024-08/puma%20en%20Turi.JPG.jpeg?itok=gqMvRcAG,https://news.google.com/api/attachments/CC8iI0NnNVpVM0ZzZEhkU2QxRm1VMEZIVFJDb0FSaXNBaWdCTWdB,"08/15/2024, 07:00 AM, +0000 UTC",2024-08-15T07:00:00Z,
91,Puma: el animal silvestre terrestre con más amplia distribución en el continente americano,Montevideo Portal,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.montevideo.com.uy&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.montevideo.com.uy/Archivo/Puma-el-animal-silvestre-terrestre-con-mas-amplia-distribucion-en-el-continente-americano-uc781749,https://imagenes.montevideo.com.uy/imgnoticias/202103/_W640_H364_80/756836.png,https://news.google.com/api/attachments/CC8iK0NnNHhabXRHVDJsQmEweHNSR1owVFJEc0FoaUFCU2dLTWdZbE5aRE1uUWM,"06/05/2025, 06:16 PM, +0000 UTC",2025-06-05T18:16:56Z,Javier A. Pereira
92,Puma andino: amenazas y beneficios del segundo felino más grande de América,Actualidad Ambiental,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.actualidadambiental.pe&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.actualidadambiental.pe/puma-andino-amenazas-y-beneficios-del-segundo-felino-mas-grande-de-america/,https://www.actualidadambiental.pe/wp-content/uploads/2023/08/puma_andino_gob-700x394.jpg,https://news.google.com/api/attachments/CC8iK0NnNXlTMGxMU2tvek1FZzNXV3g0VFJDS0F4aThCU2dLTWdhMVk1SlJyUVk,"08/30/2023, 07:00 AM, +0000 UTC",2023-08-30T07:00:00Z,
93,"Puma rescatada en Girardota, Antioquia, no logrará volver a la vida silvestre | El Colombiano",El Colombiano,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.elcolombiano.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.elcolombiano.com/antioquia/puma-rescatada-girardota-no-volvera-vida-silvestre-EL29995670,https://estaticos.elcolombiano.com/binrepository/1080x710/0c17/1080d675/none/11101/DUOK/whatsapp-image-2025-10-14-at-8-40-21-am_49011505_20251015063300.jpg,https://news.google.com/api/attachments/CC8iK0NnNDVlRU5CVFVvd2RsUkJiVzVDVFJDMkF4aTlCU2dLTWdZSnRZN0ZRZ1U,"10/15/2025, 07:00 AM, +0000 UTC",2025-10-15T07:00:00Z,
94,Avistamiento de puma en Providencia y Ñuñoa alerta a vecinos,Cooperativa.cl,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cooperativa.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.cooperativa.cl/noticias/pais/medioambiente/animales/avistamiento-de-puma-en-providencia-y-nunoa-alerta-a-vecinos/2020-03-24/054011.html,https://www.cooperativa.cl/noticias/site/artic/20200324/imag/foto_0000004020200324054011.jpg,https://news.google.com/api/attachments/CC8iL0NnNXFaMlpyVVVodVYwSmliMWhMVFJDZkF4amlCU2dLTWdrdEVvSnZGZWxFcmdB,"03/24/2020, 07:00 AM, +0000 UTC",2020-03-24T07:00:00Z,
95,"🐾 Rescataron un puma cachorro en Zonda: estaba solo, herido y deshidratado",Diario Huarpe,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.diariohuarpe.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.diariohuarpe.com/nota/ambiente-rescato-un-puma-cachorro-en-una-finca-de-zonda-202510715190,https://pxbcdn.diariohuarpe.com/huarpe/102025/1759860597240/2ab9e966-168e-4e60-9635-f0a8b3f25884-jpeg..jpeg,https://news.google.com/api/attachments/CC8iK0NnNXJSMU5qVnpsTlRtcFRPVlJJVFJDVkF4alFCU2dLTWdaTkFJQjRWQUU,"10/07/2025, 07:00 AM, +0000 UTC",2025-10-07T07:00:00Z,
96,Nuevo avistamiento de puma en la zona oriente de Santiago,MMA – Ministerio del Medio Ambiente,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://mma.gob.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://mma.gob.cl/nuevo-avistamiento-de-puma-en-la-zona-oriente-de-santiago/,https://mma.gob.cl/wp-content/uploads/2015/06/puma-900x380.jpg,https://news.google.com/api/attachments/CC8iK0NnNXNMVTVmT0ZWa2J5MTVVbFpZVFJEb0FoalVCaWdLTWdZaE5wVE1IUWs,"06/22/2015, 07:00 AM, +0000 UTC",2015-06-22T07:00:00Z,
97,No lo lastimen: alertan sobre la presencia de un puma en San Miguel de Allende,La Silla Rota,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://lasillarota.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://lasillarota.com/guanajuato/estado/2025/7/23/no-lo-lastimen-alertan-sobre-la-presencia-de-un-puma-en-san-miguel-de-allende-546857.html,https://lasillarota.com/u/fotografias/m/2025/7/23/f618x335-765275_794868_5050.jpeg,https://news.google.com/api/attachments/CC8iK0NnNWpPR3R5T1ZKaU5HTldNQzF0VFJEUEFoanFCQ2dLTWdZUm9JU1d6QUk,"07/23/2025, 07:00 AM, +0000 UTC",2025-07-23T07:00:00Z,
98,Operativo. Un joven tenía un puma cachorro de mascota en Salta: las autoridades lo rescataron,La Voz del Interior,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.lavoz.com.ar&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.lavoz.com.ar/sucesos/un-joven-tenia-un-puma-cachorro-de-mascota-en-salta-las-autoridades-lo-rescataron_0_xptHhw3hcL.html,https://www.lavoz.com.ar/resizer/v2/Z4LDX42CVZC35GUHQHLRDLO4RI.png,https://news.google.com/api/attachments/CC8iK0NnNXBaVUZpU2tkNWIzaEZXVGRMVFJERUF4aW1CU2dLTWdhcE5KU09JUWc,"08/18/2025, 07:00 AM, +0000 UTC",2025-08-18T07:00:00Z,
99,Rescatan puma encerrado y atado en un centro campestre de Lambayeque,Actualidad Ambiental,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.actualidadambiental.pe&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.actualidadambiental.pe/rescatan-puma-andino-encerrado-en-centro-campestre-de-lambayeque/,https://www.actualidadambiental.pe/wp-content/uploads/2024/12/puma-andino-serfor.jpg,https://news.google.com/api/attachments/CC8iL0NnNXJZbDkzU2sxWmJEaEdiRmMxVFJEeUFoaVFCU2dLTWdtQk1ZNmt3bVJrTEFJ,"12/18/2024, 08:00 AM, +0000 UTC",2024-12-18T08:00:00Z,
100,SAG es alertado por nuevo avistamiento de puma en La Reina,Teletrece,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.t13.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",https://www.t13.cl/noticia/nacional/sag-puma-la-reina-25-03-2020,https://s.t13.cl/sites/default/files/styles/manualcrop_1600x800/public/t13/field-imagen/2020-03/1566057344-puma.jpg.jpeg?itok=Dxk5zhiZ,https://news.google.com/api/attachments/CC8iK0NnNVhZVzVxWjFsT2QyRXRTbFIxVFJEQkF4aXJCU2dLTWdZSmM1akZwZ2c,"03/25/2020, 07:00 AM, +0000 UTC",2020-03-25T07:00:00Z,
